Name,Name Translation,Category,Genre (Google Play),Handle,Downloads,Developer,Exodus Privacy Report URL,Google Play URL,VirusTotal Report URL,Version (latest available),Checksum (latest available),Developer Email,Developer Website,Developer Privacy Policy,Google Play Status,Last Checked,Exponea (Infinario),Fysical (BeaconsInSpace),GeoUniq (Cloud4Wi),OneAudience,Opensignal,Placed (Foursquare),Predicio,Quadrant,Sense360,SignalFrame (Wireless Registry),Sygic,X-Mode
Nextplus Free SMS Text + Calls,,Messenger,Communication,me.nextplus.smsfreetext.phonecalls,5000000,textPlus,https://reports.exodus-privacy.eu.org/en/reports/me.nextplus.smsfreetext.phonecalls/latest/ ,https://play.google.com/store/apps/details?id=me.nextplus.smsfreetext.phonecalls,https://www.virustotal.com/gui/file/91b89daf6dbb7608349f47c6ce2574ff02c188dd5f4827d29c9017f8d8008650/detection,2.6.8,91b89daf6dbb7608349f47c6ce2574ff02c188dd5f4827d29c9017f8d8008650,gethelp@textplus.com,https://textplus.com,https://textplus.com/textplus-privacy-policy/,,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
"Mingle2 Free Online Dating App - Chat, Date, Meet",,Dating,Dating,mingle.android.mingle2,5000000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/mingle.android.mingle2/latest/ ,https://play.google.com/store/apps/details?id=mingle.android.mingle2,https://www.virustotal.com/gui/file/1c08e970ac7ef9b2d0c1ffd9374d30d5e1d4c55635e27af7f2b46c044ec3f3fb/detection,6.5.3,1c08e970ac7ef9b2d0c1ffd9374d30d5e1d4c55635e27af7f2b46c044ec3f3fb,m2.support@nextc.com,http://mingle2.com,http://mingle2.com/welcome/showPrivacy,,2021-01-20,,Fysical (BeaconsInSpace),,OneAudience,,,,,,SignalFrame (Wireless Registry),,X-Mode
Simple weather & clock widget (no ads),,Weather,Weather,net.difer.weather,1000000,Difer,https://reports.exodus-privacy.eu.org/en/reports/net.difer.weather/latest/ ,https://play.google.com/store/apps/details?id=net.difer.weather,https://www.virustotal.com/gui/file/6398a4a9e2e76906ce7e934c1596a774c3c6398329a07e3d984fb94982576cc0/detection,0.9.59,6398a4a9e2e76906ce7e934c1596a774c3c6398329a07e3d984fb94982576cc0,android@difer.net,https://weather.difer.net,https://weather.difer.net/privacy,,2021-01-20,,,,OneAudience,,,Predicio,,,SignalFrame (Wireless Registry),,X-Mode
B1 File Manager and Archiver,,Utility,,org.b1.android.filemanager,1000000,b1.org,https://reports.exodus-privacy.eu.org/en/reports/org.b1.android.filemanager/latest/ ,https://play.google.com/store/apps/details?id=org.b1.android.filemanager,https://www.virustotal.com/gui/file/ec0159e32d1af6c73170611220f4796f9808c7edad27011f53de5c3153a02a54/detection,1.0.088,ec0159e32d1af6c73170611220f4796f9808c7edad27011f53de5c3153a02a54,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Ace Messenger,,Messenger,,org.wAce.Messenger.Android,,,https://reports.exodus-privacy.eu.org/en/reports/org.wAce.Messenger.Android/latest/ ,https://play.google.com/store/apps/details?id=org.wAce.Messenger.Android,https://www.virustotal.com/gui/file/f03ba2fc2f72d3265eb294508aae17cbed481521ee0293ef17e8c39739c2b13f/detection,2.1,f03ba2fc2f72d3265eb294508aae17cbed481521ee0293ef17e8c39739c2b13f,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
4G Speed Test & Meter,,Utility,Tools,phone.speed.jiospeedtest,1000000,Phone Optimization Solution,https://reports.exodus-privacy.eu.org/en/reports/phone.speed.jiospeedtest/latest/ ,https://play.google.com/store/apps/details?id=phone.speed.jiospeedtest,https://www.virustotal.com/gui/file/5c3c88c23572061d355604f798d8a4b20d93548c2c8aff0b6da2587b1874115e/detection,12.4,5c3c88c23572061d355604f798d8a4b20d93548c2c8aff0b6da2587b1874115e,Phone.optimizer.sol@gmail.com,None,https://sumitsh2020.wixsite.com/speedtestandmeter,,2021-01-20,,,,OneAudience,,,,,,,,
QR & Barcode Scanner,,Photo,Tools,qrcode.scanner.qrmaker,5000000,AppSourceHub,https://reports.exodus-privacy.eu.org/en/reports/qrcode.scanner.qrmaker/latest/ ,https://play.google.com/store/apps/details?id=qrcode.scanner.qrmaker,https://www.virustotal.com/gui/file/53fd17d886de2f5df5581e37ad24e1b602b7b47ce564626070f2ec9ac436c782/detection,12.8,53fd17d886de2f5df5581e37ad24e1b602b7b47ce564626070f2ec9ac436c782,admin@appsourcehub.com,http://appsourcehub.com,http://www.appsourcehub.com/privacy/qr_code.html,,2021-01-20,,,,OneAudience,Opensignal,,,,,,,X-Mode
What if..,,Game,Casual,se.ace.whatif,5000000,A Creative Endeavor AB,https://reports.exodus-privacy.eu.org/en/reports/se.ace.whatif/latest/ ,https://play.google.com/store/apps/details?id=se.ace.whatif,https://www.virustotal.com/gui/file/475bb16799dd9e1c8b8a28296d69e7a4c506f54faf5c99df2eb739fed71f710f/detection,2.5.0,475bb16799dd9e1c8b8a28296d69e7a4c506f54faf5c99df2eb739fed71f710f,contact@acedev.se,None,https://2-dot-whatif-game.appspot.com/privacyPolicy,,2021-01-20,,,,OneAudience,,,,,,,,
TV24.se - Svensk TV-tablå,,TV,Entertainment,se.jersey.tvguide,100000,Tv24.se - Svensk Tvtablå,https://reports.exodus-privacy.eu.org/en/reports/se.jersey.tvguide/latest/ ,https://play.google.com/store/apps/details?id=se.jersey.tvguide,https://www.virustotal.com/gui/file/d3580ec4c5382b29368127345f74ced7b22e1d44c0be3357f6267c712b0eb2d3/detection,6.1.11,d3580ec4c5382b29368127345f74ced7b22e1d44c0be3357f6267c712b0eb2d3,hej@tv24.se,https://tv24.se,https://tv24.se/integritet,,2021-01-20,,,,OneAudience,,,,,,,,
Bitcoin Ticker Widget,,Finance,Finance,st.brothas.mtgoxwidget,1000000,XBT Apps,https://reports.exodus-privacy.eu.org/en/reports/st.brothas.mtgoxwidget/latest/ ,https://play.google.com/store/apps/details?id=st.brothas.mtgoxwidget,https://www.virustotal.com/gui/file/b79e75f841b69546526811d8185c1441e2c94c030a7f00db2f3a19c659e06002/detection,1.8.53,b79e75f841b69546526811d8185c1441e2c94c030a7f00db2f3a19c659e06002,android@xbtapps.com,https://xbtapps.com,https://uniweb.ua/tos/bitcoin_ticker.html,,2021-01-20,,,,OneAudience,,,,,,,,
The Coupons App®,,Shopping,Shopping,thecouponsapp.coupon,10000000,Coupons Trusted By Millions Since 2008,https://reports.exodus-privacy.eu.org/en/reports/thecouponsapp.coupon/latest/ ,https://play.google.com/store/apps/details?id=thecouponsapp.coupon,Not Found,16.64,1d67314ef1594c35ae06111da590a0dcb998ab3cdee8e579fcede134078ac262,aaroninmarketing@yahoo.com,https://thecouponsapp.com/download,http://thecouponsapp.com/privacypolicy.php,,2021-01-20,,,,OneAudience,,,,,Sense360,,,
Ascape VR: 360° Virtual Travel,,Travel,,to.jumps.ascape,100000,Jumps,https://reports.exodus-privacy.eu.org/en/reports/to.jumps.ascape/latest/ ,https://play.google.com/store/apps/details?id=to.jumps.ascape,https://www.virustotal.com/gui/file/80390a39c5ab44d509399bb276756b4d4cc6dea0d9a80176e40259be94a57d99/detection,4.0.38,80390a39c5ab44d509399bb276756b4d4cc6dea0d9a80176e40259be94a57d99,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
TV24.co.uk - The TV Guide App,,TV,Entertainment,ukfree.jersey.tvguide,500000,TV24.co.uk,https://reports.exodus-privacy.eu.org/en/reports/ukfree.jersey.tvguide/latest/ ,https://play.google.com/store/apps/details?id=ukfree.jersey.tvguide,https://www.virustotal.com/gui/file/14464887bec96d21eff6513206a48f2f048c48736c0d372c47c6f52befac810a/detection,6.1.10,14464887bec96d21eff6513206a48f2f048c48736c0d372c47c6f52befac810a,hello@tv24.co.uk,https://tv24.co.uk,https://tv24.co.uk/privacy,,2021-01-20,,,,OneAudience,,,,,,,,
Ugandan Knuckles Sound Board,,Game,,xyz.rodit.ugandanknuckles,10000,,https://reports.exodus-privacy.eu.org/en/reports/xyz.rodit.ugandanknuckles/latest/ ,https://play.google.com/store/apps/details?id=xyz.rodit.ugandanknuckles,https://www.virustotal.com/gui/file/832bcde1e7c51cb921d6a9c10b0153d16101240746914df9b8c15da06c2353a4/detection,1.3,832bcde1e7c51cb921d6a9c10b0153d16101240746914df9b8c15da06c2353a4,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
