Name,Name Translation,Category,Genre (Google Play),Handle,Downloads,Developer,Exodus Privacy Report URL,Google Play URL,VirusTotal Report URL,Version (latest available),Checksum (latest available),Developer Email,Developer Website,Developer Privacy Policy,Google Play Status,Last Checked,Exponea (Infinario),Fysical (BeaconsInSpace),GeoUniq (Cloud4Wi),OneAudience,Opensignal,Placed (Foursquare),Predicio,Quadrant,Sense360,SignalFrame (WirelessRegistry),Sygic,X-Mode
Superhero Booth ,,Game,,com.superherobooth.paritymobile,,"Graham Beck, Beck and Beck LLC",https://reports.exodus-privacy.eu.org/en/reports/com.superherobooth.paritymobile/latest/ ,https://play.google.com/store/apps/details?id=com.superherobooth.paritymobile,Not Found,110.7.0 ,6b5db61909aafa7b98e1b3d49e30e20e64cd29f4820c8172563a58bedcd37c32,,,,Not Found,2021-01-20,,,,,,,,,,SignalFrame (WirelessRegistry),,X-Mode
5miles: Buy and Sell Used Stuff Locally,,Shopping,Shopping,com.thirdrock.fivemiles,5000000,5miles LLC,https://reports.exodus-privacy.eu.org/en/reports/com.thirdrock.fivemiles/latest/ ,https://play.google.com/store/apps/details?id=com.thirdrock.fivemiles,https://www.virustotal.com/gui/file/9a63856c2c8317d1a59691904556b346b14c9e108ebcd38734ab248a32834adc/detection,8.7.2 ,9a63856c2c8317d1a59691904556b346b14c9e108ebcd38734ab248a32834adc,hello@5milesapp.com,https://www.5miles.com,https://www.5miles.com/info/privacy,,2021-01-20,,,,,,,,,,,,X-Mode
CityMaps2Go  Offline Maps for Travel and Outdoors,,Travel,Maps & Navigation,com.ulmon.android.citymaps2go,5000000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.citymaps2go/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.citymaps2go,https://www.virustotal.com/gui/file/0eb3758e44163835322aef18970531d81b821a73c6ab6a142be9ce99c76d7199/detection,12.0.2 (Play),0eb3758e44163835322aef18970531d81b821a73c6ab6a142be9ce99c76d7199,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=PlayStoreText,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,Fysical (BeaconsInSpace),,,,,,,,,,X-Mode
Amsterdam Travel Guide,,Travel,Travel & Local,com.ulmon.android.playamsterdam,100000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playamsterdam/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playamsterdam,https://www.virustotal.com/gui/file/fd2b9c357f6716cbbdae7f8867524cc59da8b6fa06d4c0ba23a8aad24bb319a0/detection,12.0.2 (Play) ,fd2b9c357f6716cbbdae7f8867524cc59da8b6fa06d4c0ba23a8aad24bb319a0,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=PlayStoreText,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Barcelona Travel Guide,,Travel,Travel & Local,com.ulmon.android.playbarcelona,100000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playbarcelona/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playbarcelona,Not Found,12.0.2 (Play) ,bb6403a68f5eb6798a6fd383585953d50543a0245b2e5853f0ea21aae01e59d7,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Barcelona Offline City Map,,Travel,Travel & Local,com.ulmon.android.playbarcelonaofflinemap,50000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playbarcelonaofflinemap/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playbarcelonaofflinemap,Not Found,12.0.2 (Play) ,73a55042858ed750b9eacb9e9b243c92e5e3139ea5434954cc3dc85338c6780d,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Beijing Travel Guide,,Travel,Travel & Local,com.ulmon.android.playbeijing,10000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playbeijing/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playbeijing,Not Found,12.0.2 (Play) ,a6fd6f43db2099cf17201b827c62615bf916ba6962d723dc574cc9e38d21e9a2,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=PlayStoreText,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Berlin Travel Guide,,Travel,Travel & Local,com.ulmon.android.playberlin,100000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playberlin/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playberlin,https://www.virustotal.com/gui/file/22631c758a7438dcb87053c43a2f6093df46a1b76dabd1e153e1b3c2abb1e590/detection,12.0.2 (Play) ,22631c758a7438dcb87053c43a2f6093df46a1b76dabd1e153e1b3c2abb1e590,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Hamburg Offline City Map,,Travel,Travel & Local,com.ulmon.android.playhamburgofflinemap,5000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playhamburgofflinemap/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playhamburgofflinemap,Not Found,12.0.2 (Play),988f654f1f1b86853a6b467851272a2a450560adf8fc77a679c13947672bc375,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=PlayStoreText,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
London Travel Guide,,Travel,Travel & Local,com.ulmon.android.playlondon,100000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playlondon/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playlondon,Not Found,12.0.2 (Play) ,42fbd486e11787282762606b71a99830fa37b3c32cb065d26d7699ad0802ae25,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=PlayStoreText,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Madrid Travel Guide,,Travel,Travel & Local,com.ulmon.android.playmadrid,10000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playmadrid/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playmadrid,Not Found,12.0.2 (Play) ,aae76f9158a2fb233ced90025046e2b83eb3bedc5419e61fd34b704a8ac13396,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,Fysical (BeaconsInSpace),,,,,,,,,,X-Mode
Milan Travel Guide,,Travel,Travel & Local,com.ulmon.android.playmilan,10000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playmilan/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playmilan,Not Found,12.0.2 (Play) ,a12fd51b39550118f1580d42fe6407f3ea15ec15c5a951e263262588adaf215f,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Munich Travel Guide,,Travel,Travel & Local,com.ulmon.android.playmunich,50000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playmunich/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playmunich,https://www.virustotal.com/gui/file/01660c77a1d0d88d46cb44bd1ff4f9ef32310ee4b1d9b06ac7a2869056503c60/detection,12.0.2 (Play),01660c77a1d0d88d46cb44bd1ff4f9ef32310ee4b1d9b06ac7a2869056503c60,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=PlayStoreText,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
New York Offline City Map,,Travel,Travel & Local,com.ulmon.android.playnewyorkofflinemap,50000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playnewyorkofflinemap/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playnewyorkofflinemap,Not Found,12.0.2 (Play) ,7406638f96633e32b858f626545386cf1fcd37fb77baf4417ee8ee53b3ed59a7,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Paris Travel Guide,,Travel,Travel & Local,com.ulmon.android.playparis,100000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playparis/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playparis,Not Found,12.0.2 (Play),83796c75b7c13c39d1cb0447ffc3988a8748fe0c3d204e2d567a9ed8d846d987,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=PlayStoreText,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,Fysical (BeaconsInSpace),,,,,,,,,,X-Mode
Prague Travel Guide,,Travel,Travel & Local,com.ulmon.android.playprague,100000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playprague/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playprague,Not Found,11.3.1 (Play),a3cd730e4917f77017aec175d6787de01357578d3955b19d5d51812146ddf16b,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=PlayStoreText,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,Fysical (BeaconsInSpace),,,,,,,,,,X-Mode
Prague Offline City Map,,Travel,Travel & Local,com.ulmon.android.playpragueofflinemap,10000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playpragueofflinemap/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playpragueofflinemap,Not Found,12.0.2 (Play),ec6b024b0030a6a86ec45929dcc5fdb836929709eae8172d02cbb30ba212480d,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Rome Travel Guide,,Travel,Travel & Local,com.ulmon.android.playrome,100000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playrome/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playrome,https://www.virustotal.com/gui/file/a1a73e0e200a93b226a34d094cc8ba39d1763c24517f716921bd1511e8a04b37/detection,12.0.2 (Play),a1a73e0e200a93b226a34d094cc8ba39d1763c24517f716921bd1511e8a04b37,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=PlayStoreTexthttp://ulmon.com,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Rome Offline City Map,,Travel,Travel & Local,com.ulmon.android.playromeofflinemap,50000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playromeofflinemap/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playromeofflinemap,Not Found,12.0.2 (Play),11c183f069ff58f7e0f6f3296b5ce59391395535fc890b6f5e4b3effd0569649,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Shanghai Travel Guide,,Travel,Travel & Local,com.ulmon.android.playshanghai,10000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playshanghai/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playshanghai,https://www.virustotal.com/gui/file/a28de8e924325e496e73c9f0f1f254792353b687d4c57d4fcee5aaee64da6141/detection,12.0.2 (Play),a28de8e924325e496e73c9f0f1f254792353b687d4c57d4fcee5aaee64da6141,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=PlayStoreText,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Venice Travel Guide,,Travel,Travel & Local,com.ulmon.android.playvenice,100000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playvenice/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playvenice,Not Found,12.0.2 (Play),defadbe766459ff11a033eb15f8eac05715fdddfedcb4cf8a4f7964d7c3f307e,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=PlayStoreText,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Venice Offline City Map,,Travel,Travel & Local,com.ulmon.android.playveniceofflinemap,50000,CityMaps2Go,https://reports.exodus-privacy.eu.org/en/reports/com.ulmon.android.playveniceofflinemap/latest/ ,https://play.google.com/store/apps/details?id=com.ulmon.android.playveniceofflinemap,Not Found,12.0.2,82ee5c1f838de724f5eb8c873aa2d7e39df4c7e227184405323c92e17faa0844,support@ulmon.com,http://www.ulmon.com/?utm_medium=CMTGL&utm_content=AllLang&utm_campaign=AppStoreTracking&utm_source=,http://www.ulmon.com/support/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
"Video to MP3 Converter, RINGTONE Maker, MP3 Cutter",,Video,Video Players & Editors,com.videocutter.mp3converter,5000000,AppSourceHub,https://reports.exodus-privacy.eu.org/en/reports/com.videocutter.mp3converter/latest/ ,https://play.google.com/store/apps/details?id=com.videocutter.mp3converter,https://www.virustotal.com/gui/file/89a8ea2ae005b3c8c7de2b110ec36d061ad8c9456f5b5e304079a1f9291a2c60/detection,7.2,89a8ea2ae005b3c8c7de2b110ec36d061ad8c9456f5b5e304079a1f9291a2c60,admin@appsourcehub.com,http://appsourcehub.com,http://www.appsourcehub.com/privacy/video_to_mp3.html,,2021-01-20,,,,,Opensignal,,,,,SignalFrame (WirelessRegistry),,X-Mode
Wapo: Gay Dating,,Dating,Dating,com.wapoapp,1000000,Wapo y Wapa Limited,https://reports.exodus-privacy.eu.org/en/reports/com.wapoapp/latest/ ,https://play.google.com/store/apps/details?id=com.wapoapp,https://www.virustotal.com/gui/file/758b0169e84aae54ed93bc8b75765dde7c5292fd4dd68a8111112de77b688df7/detection,13.5.1.4,758b0169e84aae54ed93bc8b75765dde7c5292fd4dd68a8111112de77b688df7,help@wapoapp.com,https://wapo.dating,http://wapo.dating/privacy.htm,,2021-01-20,,,,,,,,,,SignalFrame (WirelessRegistry),,X-Mode
"Wapa: Lesbian Dating, Find a Match & Chat to Women",,Dating,Dating,com.wapoapp.wapa,1000000,Wapo y Wapa Limited,https://reports.exodus-privacy.eu.org/en/reports/com.wapoapp.wapa/latest/ ,https://play.google.com/store/apps/details?id=com.wapoapp.wapa,https://www.virustotal.com/gui/file/a8b11d151995052e5138d1a2d90fc4e762b47ffdcdcaafea278a83e6cfbd8e64/detection,13.5.1.3,a8b11d151995052e5138d1a2d90fc4e762b47ffdcdcaafea278a83e6cfbd8e64,help@wapa-app.com,https://www.wapa.dating,https://www.wapa.dating/privacy.htm,,2021-01-20,,,,,,,,,,SignalFrame (WirelessRegistry),,X-Mode
Weather Kitty - App & Widget Weather Forecast,,Weather,Weather,com.weathercreative.weatherkitty,1000000,Weather Creative Inc.,https://reports.exodus-privacy.eu.org/en/reports/com.weathercreative.weatherkitty/latest/ ,https://play.google.com/store/apps/details?id=com.weathercreative.weatherkitty,https://www.virustotal.com/gui/file/e4ab634415ee302bbf18b55b368ed907b1bf70d6618ca0bc661580c1513b0212/detection,5.2.2,e4ab634415ee302bbf18b55b368ed907b1bf70d6618ca0bc661580c1513b0212,meow@weathercreative.com,http://weathercreative.com/,http://weathercreative.com/weatherkittyapp/privacy.html,,2021-01-20,,,,,,,,,,SignalFrame (WirelessRegistry),,X-Mode
Weather Puppy - App & Widget Weather Forecast,,Weather,Weather,com.weathercreative.weatherpuppy,500000,Weather Creative Inc.,https://reports.exodus-privacy.eu.org/en/reports/com.weathercreative.weatherpuppy/latest/ ,https://play.google.com/store/apps/details?id=com.weathercreative.weatherpuppy,https://www.virustotal.com/gui/file/a2b12fe448bcc48ff984355ff4a23f4bbb64727a7f3c150e11e5a8164891e246/detection,5.2.2,a2b12fe448bcc48ff984355ff4a23f4bbb64727a7f3c150e11e5a8164891e246,woof@weathercreative.com,http://weathercreative.com/,http://weathercreative.com/weatherpuppy/privacy.html,,2021-01-20,,,,,,,,,,SignalFrame (WirelessRegistry),,X-Mode
Wildlife Weather,,Weather,Weather,com.weathercreative.wildlifeweather,10000,Weather Creative Inc.,https://reports.exodus-privacy.eu.org/en/reports/com.weathercreative.wildlifeweather/latest/ ,https://play.google.com/store/apps/details?id=com.weathercreative.wildlifeweather,Not Found,5.2.5,0f07d5c9795d0487a8381a867c8276b6447f642d0514c7d1d86de4bfcb74c876,wild@weathercreative.com,http://weathercreative.com/wildlifeweather,http://wildlifeweather.com/privacy.html,,2021-01-20,,,,,,,,,,SignalFrame (WirelessRegistry),,X-Mode
Weather & Widget - Weawow,,Weather,Weather,com.weawow,1000000,weawow weather app,https://reports.exodus-privacy.eu.org/en/reports/com.weawow/latest/ ,https://play.google.com/store/apps/details?id=com.weawow,https://www.virustotal.com/gui/file/be76b7019fe3f6d6781bd171b8c62791fc8e37e38a5462e59bfff7d3a35f6464/detection,4.5.1,be76b7019fe3f6d6781bd171b8c62791fc8e37e38a5462e59bfff7d3a35f6464,support@weawow.com,https://weawow.com/,https://weawow.com/i/privacy,,2021-01-20,,,,,,,Predicio,,,SignalFrame (WirelessRegistry),,X-Mode
What The Forecast?!!,,Weather,Weather,com.williamking.whattheforecast,1000000,Night Cat Productions,https://reports.exodus-privacy.eu.org/en/reports/com.williamking.whattheforecast/latest/ ,https://play.google.com/store/apps/details?id=com.williamking.whattheforecast,https://www.virustotal.com/gui/file/1e93e8016b0297b2599048a2db56f815abd5c6cef72ca72fe26bdcfa1a44d72d/detection,3.50.3.274,1e93e8016b0297b2599048a2db56f815abd5c6cef72ca72fe26bdcfa1a44d72d,nightcatprod@gmail.com,http://www.nightcatproductions.com,http://nightcatproductions.com/wtfandroidprivacy/,,2021-01-20,,,,,,Placed,,,,SignalFrame (WirelessRegistry),,X-Mode
WT ForecastPro,,Weather,,com.williamking.whattheforecast.pro,1000,,https://reports.exodus-privacy.eu.org/en/reports/com.williamking.whattheforecast.pro/latest/ ,https://play.google.com/store/apps/details?id=com.williamking.whattheforecast.pro,https://www.virustotal.com/gui/file/86887d8e79cb88c4a0c7854aa1dde41459b35cff2bef4b89c5c98e3c5b1bf25a/detection,2.1.0.65,86887d8e79cb88c4a0c7854aa1dde41459b35cff2bef4b89c5c98e3c5b1bf25a,,,,Not Found,2021-01-20,,Fysical (BeaconsInSpace),,OneAudience,,,,,,SignalFrame (WirelessRegistry),,X-Mode
Wiseplay,,Video,Video Players & Editors,com.wiseplay,1000000,Wiseplay Media,https://reports.exodus-privacy.eu.org/en/reports/com.wiseplay/latest/ ,https://play.google.com/store/apps/details?id=com.wiseplay,https://www.virustotal.com/gui/file/1887b73103cb784fdd784ae9d151384bd712b3f72ade7357cdc6afe5d86d2732/detection,7.3.2,1887b73103cb784fdd784ae9d151384bd712b3f72ade7357cdc6afe5d86d2732,info@wiseplay.tv,https://wiseplay.tv,https://wiseplay.tv/privacy-policy/,,2021-01-20,,,,OneAudience,Opensignal,,,,,,,X-Mode
X•Mode XDK Visualizer,,Utility,,com.xmode.visualizer,,"Niki Tran, Xmode",https://reports.exodus-privacy.eu.org/en/reports/com.xmode.visualizer/latest/ ,https://play.google.com/store/apps/details?id=com.xmode.visualizer,https://www.virustotal.com/gui/file/570a1470ddd4442a23496fbde6d10297f8c88bc604d8679a89a885af98283138/detection,2.9.3,570a1470ddd4442a23496fbde6d10297f8c88bc604d8679a89a885af98283138,,,,Not Found,2021-01-20,,,,,,,,,,SignalFrame (WirelessRegistry),,X-Mode
CPlus for Craigslist,,Shopping,Lifestyle,com.yanflex.craigslist,1000000,YanFlex ,https://reports.exodus-privacy.eu.org/en/reports/com.yanflex.craigslist/latest/ ,https://play.google.com/store/apps/details?id=com.yanflex.craigslist,https://www.virustotal.com/gui/file/8b093253bd025eb871bd8523e2f961b4b1685c74039b328f175948cda924e9b1/detection,1.6.1,8b093253bd025eb871bd8523e2f961b4b1685c74039b328f175948cda924e9b1,yanflex@gmail.com,http://www.yanflex.com/,http://yanflex.com/Craigslistplus/privacypolicy.html,,2021-01-20,,,,,,Placed,,,,,,X-Mode
"InStory - Story Maker, Story Art Maker, Story Edit – InStory",,Social,Personalization,darkmode.theme.ig.sms.fb.android,1000000,Everyday Apps by Appytome Tech,https://reports.exodus-privacy.eu.org/en/reports/darkmode.theme.ig.sms.fb.android/latest/ ,https://play.google.com/store/apps/details?id=darkmode.theme.ig.sms.fb.android,https://www.virustotal.com/gui/file/45f94f94566f791d9ad80dee7815df1f365fa6701bf4449dd68f960c18d7c9a6/detection,1.4,45f94f94566f791d9ad80dee7815df1f365fa6701bf4449dd68f960c18d7c9a6,apps@appyhigh.com,https://appyhigh.com/app-ads.txt,https://docs.google.com/document/d/1ybke3Ob6f1Xps6I45cNpCS83lFrxUFQThlL8iOHT76M/,,2021-01-20,,,,,,,,,,,,X-Mode
Altimeter PRO,,Utility,Tools,fr.avianey.altimeter,100000,PixelProse SARL,https://reports.exodus-privacy.eu.org/en/reports/fr.avianey.altimeter/latest/ ,https://play.google.com/store/apps/details?id=fr.avianey.altimeter,https://www.virustotal.com/gui/file/941a2d2ccfc8e57424c2345612c3b0cbcdab8e3eacfd026ea657f91bab32770a/detection,1.6.3,941a2d2ccfc8e57424c2345612c3b0cbcdab8e3eacfd026ea657f91bab32770a,antoine.vianey@gmail.com,https://pixelprose.fr,https://pixelprose.fr/privacy-policies/,,2021-01-20,,,,,,,,,,SignalFrame (WirelessRegistry),,X-Mode
Compass,,Utility,Tools,fr.avianey.compass,1000000,PixelProse SARL,https://reports.exodus-privacy.eu.org/en/reports/fr.avianey.compass/latest/ ,https://play.google.com/store/apps/details?id=fr.avianey.compass,https://www.virustotal.com/gui/file/73cbd59fe3e488af3a16cc779db688693d9f5cb587752f9b811366c6009c198b/detection,5.1.2,73cbd59fe3e488af3a16cc779db688693d9f5cb587752f9b811366c6009c198b,antoine.vianey@gmail.com,https://avianey.blogspot.com,https://pixelprose.fr/privacy-policies/,,2021-01-20,,,,,,,,,,SignalFrame (WirelessRegistry),,X-Mode
"The Sun Ephemeris (Sunset, Sunrise, Moon position)",,Weather,Weather,fr.avianey.ephemeris,50000,PixelProse SARL,https://reports.exodus-privacy.eu.org/en/reports/fr.avianey.ephemeris/latest/ ,https://play.google.com/store/apps/details?id=fr.avianey.ephemeris,https://www.virustotal.com/gui/file/180304c48e4078dbc0b97785dc5236a2f4b02b94ad09810c31f9b60f5570d249/detection,2.1.9,180304c48e4078dbc0b97785dc5236a2f4b02b94ad09810c31f9b60f5570d249,antoine.vianey@gmail.com,https://pixelprose.fr,https://pixelprose.fr/privacy-policies/,,2021-01-20,,,,,,,,,,SignalFrame (WirelessRegistry),,X-Mode
Free WiFi Passwords & Internet Hotspots. WiFi Map®,,Utility,Productivity,io.wifimap.wifimap,50000000,WiFi Map LLC,https://reports.exodus-privacy.eu.org/en/reports/io.wifimap.wifimap/latest/ ,https://play.google.com/store/apps/details?id=io.wifimap.wifimap,https://www.virustotal.com/gui/file/a01c1e095e05081c03f6454336ee2f8fff0b2dd4f01cd3d84fd3731fb68eedc1/detection,5.4.10,a01c1e095e05081c03f6454336ee2f8fff0b2dd4f01cd3d84fd3731fb68eedc1,support@wifimap.io,https://www.wifimap.io/,https://www.wifimap.io/privacy,,2021-01-20,,,,,Opensignal,,,,,,,X-Mode
Doodle God HD Free Аlchemy,,Game,Puzzle,joybits.doodlegod_hd_free2,1000000,JoyBits Ltd.,https://reports.exodus-privacy.eu.org/en/reports/joybits.doodlegod_hd_free2/latest/ ,https://play.google.com/store/apps/details?id=joybits.doodlegod_hd_free2,Not Found,3.2.62,f88c1ae59bd418576760cb4e037b747a3e07b4617fc96465e4bc7c62f9de72a4,support@joybits.org,http://www.joybits.org,http://www.doodlegod.com/privacypolicy.html,,2021-01-20,,,,,,,,,,,,X-Mode
Doodle Mafia Free,,Game,Puzzle,joybits.doodlemafia_free,100000,JoyBits Ltd.,https://reports.exodus-privacy.eu.org/en/reports/joybits.doodlemafia_free/latest/ ,https://play.google.com/store/apps/details?id=joybits.doodlemafia_free,Not Found,1.0.15,9d3d8004ed71604b211a76391d04da1ceba00b51ea481f83f8fce0cdc970e12b,info@joybits.org,http://www.joybits.org,http://www.doodlegod.com/privacypolicy.html,,2021-01-20,,,,,,,,,,,,X-Mode
"Calendar, Personal Planner & Diary - Jorte",,Utility,Productivity,jp.co.johospace.jorte,10000000,Jorte Inc.,https://reports.exodus-privacy.eu.org/en/reports/jp.co.johospace.jorte/latest/ ,https://play.google.com/store/apps/details?id=jp.co.johospace.jorte,https://www.virustotal.com/gui/file/8107607ce0fddc8910beb786df1b5457ac6fe8dd7d00b2c33b4150fe8ed8978e/detection,1.9.61,8107607ce0fddc8910beb786df1b5457ac6fe8dd7d00b2c33b4150fe8ed8978e,support@jorte.com,http://www.jorte.com,http://www.jorte.com/kiyaku/,,2021-01-20,,,,,,,,,,SignalFrame (WirelessRegistry),,X-Mode
"Messenger Go for Social Media, Messages, Feed",,Messenger,Social,messenger.chat.social.messenger,50000000,Appyhigh Technology,https://reports.exodus-privacy.eu.org/en/reports/messenger.chat.social.messenger/latest/ ,https://play.google.com/store/apps/details?id=messenger.chat.social.messenger,https://www.virustotal.com/gui/file/3a3ab7157b247fd427f395f2f28adf31b8a2f15b7bd506e1cffea440fd896004/detection,3.20.2,3a3ab7157b247fd427f395f2f28adf31b8a2f15b7bd506e1cffea440fd896004,help@appyhigh.com,https://appyhigh.com/,https://messenger-go.flycricket.io/privacy.html,,2021-01-20,,,,,,,,,,,,X-Mode
"Messenger Pro for Messages, Video Chat for free",,Messenger,Social,messenger.chat.social.messenger.lite,10000000,Appyhigh Technology,https://reports.exodus-privacy.eu.org/en/reports/messenger.chat.social.messenger.lite/latest/ ,https://play.google.com/store/apps/details?id=messenger.chat.social.messenger.lite,https://www.virustotal.com/gui/file/f3acd2bdaee18763aafdde15b9daf36beb341acc864fd06fefb31bab2f581650/detection,1.6.8,f3acd2bdaee18763aafdde15b9daf36beb341acc864fd06fefb31bab2f581650,help@appyhigh.com,https://appyhigh.com/,https://privacypolicy639727281.wordpress.com/2019/01/18/privacy-policy-messenger-lite/,,2021-01-20,,,,,,,,,,,,X-Mode
